,iso_code,location,date,total_cases,total_deaths,stringency_index,population,Region,Area (sq. mi.),KEYCODE&DATE,DATE,European Union,European Single Market,Week_Num,Month,day,Dates,Cases_x_Area,Cases_x_Pop,Cumulative Deaths_%_Cases,PopMi2,Stringency_Indexed,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_L4_L5
3365,KWT,Kuwait,2020-05-27,22575.0,172.0,100.0,4270563,NEAR EAST,17820.0,KWT2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,1.3,0.0,0.0,239.6,5.0,All_Others,5811.0,51.0,True
3366,KWT,Kuwait,2020-06-03,28649.0,226.0,84.26,4270563,NEAR EAST,17820.0,KWT2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,1.6,0.0,0.0,239.6,4.0,All_Others,6074.0,54.0,True
3367,KWT,Kuwait,2020-06-10,33140.0,273.0,85.19,4270563,NEAR EAST,17820.0,KWT2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,1.9,0.0,0.0,239.6,4.0,All_Others,4491.0,47.0,True
3368,KWT,Kuwait,2020-06-17,36958.0,303.0,85.19,4270563,NEAR EAST,17820.0,KWT2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,2.1,0.0,0.0,239.6,4.0,All_Others,3818.0,30.0,True
3369,KWT,Kuwait,2020-06-24,41033.0,334.0,85.19,4270563,NEAR EAST,17820.0,KWT2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,2.3,0.0,0.0,239.6,4.0,All_Others,4075.0,31.0,True
3370,KWT,Kuwait,2020-07-01,46195.0,354.0,83.33,4270563,NEAR EAST,17820.0,KWT2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,2.6,0.0,0.0,239.6,4.0,All_Others,5162.0,20.0,True
3371,KWT,Kuwait,2020-07-08,51245.0,377.0,83.33,4270563,NEAR EAST,17820.0,KWT2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,2.9,0.0,0.0,239.6,4.0,All_Others,5050.0,23.0,True
3372,KWT,Kuwait,2020-07-15,56174.0,396.0,83.33,4270563,NEAR EAST,17820.0,KWT2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,3.2,0.0,0.0,239.6,4.0,All_Others,4929.0,19.0,True
3373,KWT,Kuwait,2020-07-22,60434.0,412.0,77.78,4270563,NEAR EAST,17820.0,KWT2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,3.4,0.0,0.0,239.6,4.0,All_Others,4260.0,16.0,True
3374,KWT,Kuwait,2020-07-29,65149.0,442.0,71.3,4270563,NEAR EAST,17820.0,KWT2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,3.7,0.0,0.0,239.6,4.0,All_Others,4715.0,30.0,True
3384,KGZ,Kyrgyzstan,2020-03-25,42.0,,92.13,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,,32.9,5.0,All_Others,,,True
3385,KGZ,Kyrgyzstan,2020-04-01,107.0,,92.13,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,,32.9,5.0,All_Others,65.0,,True
3386,KGZ,Kyrgyzstan,2020-04-08,270.0,4.0,92.13,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,32.9,5.0,All_Others,163.0,,True
3387,KGZ,Kyrgyzstan,2020-04-15,449.0,5.0,92.13,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,32.9,5.0,All_Others,179.0,1.0,True
3388,KGZ,Kyrgyzstan,2020-04-22,612.0,7.0,92.13,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,32.9,5.0,All_Others,163.0,2.0,True
3389,KGZ,Kyrgyzstan,2020-04-29,729.0,8.0,92.13,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,32.9,5.0,All_Others,117.0,1.0,True
3390,KGZ,Kyrgyzstan,2020-05-06,871.0,12.0,85.65,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,32.9,4.0,All_Others,142.0,4.0,True
3391,KGZ,Kyrgyzstan,2020-05-13,1044.0,12.0,81.94,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,32.9,4.0,All_Others,173.0,0.0,True
3392,KGZ,Kyrgyzstan,2020-05-20,1270.0,14.0,84.72,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.0,32.9,4.0,All_Others,226.0,2.0,True
3393,KGZ,Kyrgyzstan,2020-05-27,1520.0,16.0,79.17,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.0,32.9,4.0,All_Others,250.0,2.0,True
3394,KGZ,Kyrgyzstan,2020-06-03,1871.0,20.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.0,32.9,4.0,All_Others,351.0,4.0,True
3395,KGZ,Kyrgyzstan,2020-06-10,2093.0,26.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.0,32.9,4.0,All_Others,222.0,6.0,True
3396,KGZ,Kyrgyzstan,2020-06-17,2562.0,30.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.0,32.9,4.0,All_Others,469.0,4.0,True
3397,KGZ,Kyrgyzstan,2020-06-24,3726.0,42.0,73.61,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.0,0.0,0.0,32.9,4.0,All_Others,1164.0,12.0,True
3398,KGZ,Kyrgyzstan,2020-07-01,5735.0,62.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.0,0.0,0.0,32.9,4.0,All_Others,2009.0,20.0,True
3399,KGZ,Kyrgyzstan,2020-07-08,8486.0,112.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.0,0.0,0.0,32.9,4.0,All_Others,2751.0,50.0,True
3400,KGZ,Kyrgyzstan,2020-07-15,11977.0,160.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.1,0.0,0.0,32.9,4.0,All_Others,3491.0,48.0,True
3401,KGZ,Kyrgyzstan,2020-07-22,29359.0,1123.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.1,0.0,0.0,32.9,4.0,All_Others,17382.0,963.0,True
3402,KGZ,Kyrgyzstan,2020-07-29,34592.0,1347.0,76.39,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.2,0.0,0.0,32.9,4.0,All_Others,5233.0,224.0,True
3403,KGZ,Kyrgyzstan,2020-08-05,38110.0,1438.0,79.17,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.2,0.0,0.0,32.9,4.0,All_Others,3518.0,91.0,True
3404,KGZ,Kyrgyzstan,2020-08-12,40759.0,1484.0,79.17,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.2,0.0,0.0,32.9,4.0,All_Others,2649.0,46.0,True
3405,KGZ,Kyrgyzstan,2020-08-19,42146.0,1498.0,79.17,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.2,0.0,0.0,32.9,4.0,All_Others,1387.0,14.0,True
3406,KGZ,Kyrgyzstan,2020-08-26,43358.0,1057.0,73.61,6524191,C.W. OF IND. STATES,198500.0,KGZ2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.2,0.0,0.0,32.9,4.0,All_Others,1212.0,-441.0,True
3413,LAO,Laos,2020-04-01,9.0,0.0,96.3,7275556,ASIA (EX. NEAR EAST),236800.0,LAO2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,30.7,5.0,All_Others,7.0,0.0,True
3414,LAO,Laos,2020-04-08,12.0,0.0,96.3,7275556,ASIA (EX. NEAR EAST),236800.0,LAO2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,30.7,5.0,All_Others,3.0,0.0,True
3415,LAO,Laos,2020-04-15,19.0,0.0,96.3,7275556,ASIA (EX. NEAR EAST),236800.0,LAO2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,30.7,5.0,All_Others,7.0,0.0,True
3416,LAO,Laos,2020-04-22,19.0,0.0,96.3,7275556,ASIA (EX. NEAR EAST),236800.0,LAO2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,30.7,5.0,All_Others,0.0,0.0,True
3417,LAO,Laos,2020-04-29,19.0,0.0,96.3,7275556,ASIA (EX. NEAR EAST),236800.0,LAO2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,30.7,5.0,All_Others,0.0,0.0,True
3418,LAO,Laos,2020-05-06,19.0,0.0,82.41,7275556,ASIA (EX. NEAR EAST),236800.0,LAO2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,30.7,4.0,All_Others,0.0,0.0,True
3419,LAO,Laos,2020-05-13,19.0,0.0,82.41,7275556,ASIA (EX. NEAR EAST),236800.0,LAO2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,30.7,4.0,All_Others,0.0,0.0,True
3481,LBN,Lebanon,2020-03-18,120.0,3.0,85.19,6825442,NEAR EAST,10400.0,LBN2020-03-18,2020-03-18,Member,Member,11,Mar,Wednesday,20200318,0.0,0.0,0.0,656.3,4.0,All_Others,79.0,2.0,True
3482,LBN,Lebanon,2020-03-25,304.0,4.0,85.19,6825442,NEAR EAST,10400.0,LBN2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,656.3,4.0,All_Others,184.0,1.0,True
3483,LBN,Lebanon,2020-04-01,463.0,12.0,85.19,6825442,NEAR EAST,10400.0,LBN2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,656.3,4.0,All_Others,159.0,8.0,True
3484,LBN,Lebanon,2020-04-08,548.0,19.0,85.19,6825442,NEAR EAST,10400.0,LBN2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.1,0.0,0.0,656.3,4.0,All_Others,85.0,7.0,True
3485,LBN,Lebanon,2020-04-15,641.0,21.0,85.19,6825442,NEAR EAST,10400.0,LBN2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.1,0.0,0.0,656.3,4.0,All_Others,93.0,2.0,True
3486,LBN,Lebanon,2020-04-22,677.0,21.0,85.19,6825442,NEAR EAST,10400.0,LBN2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.1,0.0,0.0,656.3,4.0,All_Others,36.0,0.0,True
3487,LBN,Lebanon,2020-04-29,717.0,24.0,81.48,6825442,NEAR EAST,10400.0,LBN2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.1,0.0,0.0,656.3,4.0,All_Others,40.0,3.0,True
3488,LBN,Lebanon,2020-05-06,741.0,25.0,77.78,6825442,NEAR EAST,10400.0,LBN2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.1,0.0,0.0,656.3,4.0,All_Others,24.0,1.0,True
3489,LBN,Lebanon,2020-05-13,870.0,26.0,85.19,6825442,NEAR EAST,10400.0,LBN2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.1,0.0,0.0,656.3,4.0,All_Others,129.0,1.0,True
3490,LBN,Lebanon,2020-05-20,954.0,26.0,77.78,6825442,NEAR EAST,10400.0,LBN2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.1,0.0,0.0,656.3,4.0,All_Others,84.0,0.0,True
3491,LBN,Lebanon,2020-05-27,1140.0,26.0,77.78,6825442,NEAR EAST,10400.0,LBN2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.1,0.0,0.0,656.3,4.0,All_Others,186.0,0.0,True
3492,LBN,Lebanon,2020-06-03,1242.0,27.0,74.07,6825442,NEAR EAST,10400.0,LBN2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.1,0.0,0.0,656.3,4.0,All_Others,102.0,1.0,True
3493,LBN,Lebanon,2020-06-10,1368.0,30.0,74.07,6825442,NEAR EAST,10400.0,LBN2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.1,0.0,0.0,656.3,4.0,All_Others,126.0,3.0,True
3494,LBN,Lebanon,2020-06-17,1473.0,32.0,74.07,6825442,NEAR EAST,10400.0,LBN2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.1,0.0,0.0,656.3,4.0,All_Others,105.0,2.0,True
3495,LBN,Lebanon,2020-06-24,1622.0,32.0,74.07,6825442,NEAR EAST,10400.0,LBN2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.2,0.0,0.0,656.3,4.0,All_Others,149.0,0.0,True
3519,LSO,Lesotho,2020-07-22,359.0,6.0,71.3,2142252,SUB-SAHARAN AFRICA,30355.0,LSO2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.0,0.0,0.0,70.6,4.0,All_Others,114.0,3.0,True
3520,LSO,Lesotho,2020-07-29,505.0,12.0,71.3,2142252,SUB-SAHARAN AFRICA,30355.0,LSO2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.0,0.0,0.0,70.6,4.0,All_Others,146.0,6.0,True
3521,LSO,Lesotho,2020-08-05,726.0,21.0,71.3,2142252,SUB-SAHARAN AFRICA,30355.0,LSO2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.0,0.0,0.0,70.6,4.0,All_Others,221.0,9.0,True
3522,LSO,Lesotho,2020-08-12,781.0,24.0,71.3,2142252,SUB-SAHARAN AFRICA,30355.0,LSO2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.0,0.0,0.0,70.6,4.0,All_Others,55.0,3.0,True
3523,LSO,Lesotho,2020-08-19,946.0,30.0,71.3,2142252,SUB-SAHARAN AFRICA,30355.0,LSO2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.0,0.0,0.0,70.6,4.0,All_Others,165.0,6.0,True
3524,LSO,Lesotho,2020-08-26,1049.0,30.0,71.3,2142252,SUB-SAHARAN AFRICA,30355.0,LSO2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.0,0.0,0.0,70.6,4.0,All_Others,103.0,0.0,True
3525,LSO,Lesotho,2020-09-02,1085.0,31.0,71.3,2142252,SUB-SAHARAN AFRICA,30355.0,LSO2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,0.0,0.0,0.0,70.6,4.0,All_Others,36.0,1.0,True
3531,LBR,Liberia,2020-03-25,3.0,,79.63,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,,45.4,4.0,All_Others,1.0,,True
3532,LBR,Liberia,2020-04-01,3.0,,79.63,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,,45.4,4.0,All_Others,0.0,,True
3533,LBR,Liberia,2020-04-08,14.0,3.0,81.48,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.2,45.4,4.0,All_Others,11.0,,True
3534,LBR,Liberia,2020-04-15,59.0,6.0,87.96,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.1,45.4,4.0,All_Others,45.0,3.0,True
3535,LBR,Liberia,2020-04-22,101.0,8.0,87.96,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.1,45.4,4.0,All_Others,42.0,2.0,True
3536,LBR,Liberia,2020-04-29,141.0,16.0,87.96,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.1,45.4,4.0,All_Others,40.0,8.0,True
3537,LBR,Liberia,2020-05-06,170.0,20.0,87.96,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.1,45.4,4.0,All_Others,29.0,4.0,True
3538,LBR,Liberia,2020-05-13,212.0,20.0,87.96,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.1,45.4,4.0,All_Others,42.0,0.0,True
3539,LBR,Liberia,2020-05-20,233.0,23.0,87.96,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.1,45.4,4.0,All_Others,21.0,3.0,True
3540,LBR,Liberia,2020-05-27,266.0,26.0,84.26,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.1,45.4,4.0,All_Others,33.0,3.0,True
3541,LBR,Liberia,2020-06-03,311.0,28.0,84.26,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.1,45.4,4.0,All_Others,45.0,2.0,True
3542,LBR,Liberia,2020-06-10,383.0,31.0,79.63,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.1,45.4,4.0,All_Others,72.0,3.0,True
3543,LBR,Liberia,2020-06-17,509.0,33.0,79.63,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.1,45.4,4.0,All_Others,126.0,2.0,True
3544,LBR,Liberia,2020-06-24,652.0,34.0,79.63,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.0,0.0,0.1,45.4,4.0,All_Others,143.0,1.0,True
3545,LBR,Liberia,2020-07-01,780.0,36.0,75.93,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.0,0.0,0.0,45.4,4.0,All_Others,128.0,2.0,True
3546,LBR,Liberia,2020-07-08,917.0,41.0,75.93,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.0,0.0,0.0,45.4,4.0,All_Others,137.0,5.0,True
3547,LBR,Liberia,2020-07-15,1024.0,51.0,73.15,5057677,SUB-SAHARAN AFRICA,111370.0,LBR2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.0,0.0,0.0,45.4,4.0,All_Others,107.0,10.0,True
3562,LBY,Libya,2020-03-25,1.0,0.0,90.74,6871287,NORTHERN AFRICA,1759540.0,LBY2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,3.9,5.0,All_Others,1.0,0.0,True
3563,LBY,Libya,2020-04-01,10.0,0.0,90.74,6871287,NORTHERN AFRICA,1759540.0,LBY2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,3.9,5.0,All_Others,9.0,0.0,True
3564,LBY,Libya,2020-04-08,19.0,1.0,88.89,6871287,NORTHERN AFRICA,1759540.0,LBY2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.1,3.9,4.0,All_Others,9.0,1.0,True
3565,LBY,Libya,2020-04-15,35.0,1.0,88.89,6871287,NORTHERN AFRICA,1759540.0,LBY2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,3.9,4.0,All_Others,16.0,0.0,True
3566,LBY,Libya,2020-04-22,51.0,1.0,100.0,6871287,NORTHERN AFRICA,1759540.0,LBY2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,3.9,5.0,All_Others,16.0,0.0,True
3567,LBY,Libya,2020-04-29,61.0,2.0,100.0,6871287,NORTHERN AFRICA,1759540.0,LBY2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,3.9,5.0,All_Others,10.0,1.0,True
3568,LBY,Libya,2020-05-06,63.0,3.0,100.0,6871287,NORTHERN AFRICA,1759540.0,LBY2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,3.9,5.0,All_Others,2.0,1.0,True
3569,LBY,Libya,2020-05-13,64.0,3.0,100.0,6871287,NORTHERN AFRICA,1759540.0,LBY2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,3.9,5.0,All_Others,1.0,0.0,True
3570,LBY,Libya,2020-05-20,68.0,3.0,100.0,6871287,NORTHERN AFRICA,1759540.0,LBY2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.0,3.9,5.0,All_Others,4.0,0.0,True
3571,LBY,Libya,2020-05-27,77.0,3.0,100.0,6871287,NORTHERN AFRICA,1759540.0,LBY2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.0,3.9,5.0,All_Others,9.0,0.0,True
3572,LBY,Libya,2020-06-03,182.0,5.0,96.3,6871287,NORTHERN AFRICA,1759540.0,LBY2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.0,3.9,5.0,All_Others,105.0,2.0,True
3573,LBY,Libya,2020-06-10,332.0,5.0,96.3,6871287,NORTHERN AFRICA,1759540.0,LBY2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.0,3.9,5.0,All_Others,150.0,0.0,True
3574,LBY,Libya,2020-06-17,467.0,10.0,96.3,6871287,NORTHERN AFRICA,1759540.0,LBY2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.0,3.9,5.0,All_Others,135.0,5.0,True
3575,LBY,Libya,2020-06-24,639.0,17.0,96.3,6871287,NORTHERN AFRICA,1759540.0,LBY2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.0,0.0,0.0,3.9,5.0,All_Others,172.0,7.0,True
3576,LBY,Libya,2020-07-01,824.0,24.0,94.44,6871287,NORTHERN AFRICA,1759540.0,LBY2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.0,0.0,0.0,3.9,5.0,All_Others,185.0,7.0,True
3577,LBY,Libya,2020-07-08,1182.0,35.0,90.74,6871287,NORTHERN AFRICA,1759540.0,LBY2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.0,0.0,0.0,3.9,5.0,All_Others,358.0,11.0,True
3578,LBY,Libya,2020-07-15,1563.0,42.0,90.74,6871287,NORTHERN AFRICA,1759540.0,LBY2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.0,0.0,0.0,3.9,5.0,All_Others,381.0,7.0,True
3579,LBY,Libya,2020-07-22,2088.0,50.0,90.74,6871287,NORTHERN AFRICA,1759540.0,LBY2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.0,0.0,0.0,3.9,5.0,All_Others,525.0,8.0,True
3580,LBY,Libya,2020-07-29,2827.0,64.0,87.96,6871287,NORTHERN AFRICA,1759540.0,LBY2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.0,0.0,0.0,3.9,4.0,All_Others,739.0,14.0,True
3581,LBY,Libya,2020-08-05,4063.0,93.0,87.96,6871287,NORTHERN AFRICA,1759540.0,LBY2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.0,0.0,0.0,3.9,4.0,All_Others,1236.0,29.0,True
3582,LBY,Libya,2020-08-12,5929.0,125.0,87.96,6871287,NORTHERN AFRICA,1759540.0,LBY2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.0,0.0,0.0,3.9,4.0,All_Others,1866.0,32.0,True
3583,LBY,Libya,2020-08-19,8579.0,157.0,87.96,6871287,NORTHERN AFRICA,1759540.0,LBY2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.0,0.0,0.0,3.9,4.0,All_Others,2650.0,32.0,True
3584,LBY,Libya,2020-08-26,11281.0,203.0,89.81,6871287,NORTHERN AFRICA,1759540.0,LBY2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.0,0.0,0.0,3.9,4.0,All_Others,2702.0,46.0,True
3585,LBY,Libya,2020-09-02,14624.0,242.0,86.11,6871287,NORTHERN AFRICA,1759540.0,LBY2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,0.0,0.0,0.0,3.9,4.0,All_Others,3343.0,39.0,True
3586,LBY,Libya,2020-09-09,19583.0,314.0,86.11,6871287,NORTHERN AFRICA,1759540.0,LBY2020-09-09,2020-09-09,Member,Member,36,Sep,Wednesday,20200909,0.0,0.0,0.0,3.9,4.0,All_Others,4959.0,72.0,True
3587,LBY,Libya,2020-09-16,24144.0,383.0,86.11,6871287,NORTHERN AFRICA,1759540.0,LBY2020-09-16,2020-09-16,Member,Member,37,Sep,Wednesday,20200916,0.0,0.0,0.0,3.9,4.0,All_Others,4561.0,69.0,True
3588,LBY,Libya,2020-09-23,29446.0,464.0,86.11,6871287,NORTHERN AFRICA,1759540.0,LBY2020-09-23,2020-09-23,Member,Member,38,Sep,Wednesday,20200923,0.0,0.0,0.0,3.9,4.0,All_Others,5302.0,81.0,True
3589,LBY,Libya,2020-09-30,34014.0,540.0,86.11,6871287,NORTHERN AFRICA,1759540.0,LBY2020-09-30,2020-09-30,Member,Member,39,Sep,Wednesday,20200930,0.0,0.0,0.0,3.9,4.0,All_Others,4568.0,76.0,True
